HistoryID,Website
10655,WashingtonPost
10656,WallStreetJournal
10656,Twitter
10656,Mint
10657,CNN
10657,WeatherChannel
10657,HuskerMax
10658,Amazon
10658,Babble
10658,CNET
10658,MensHealth
10659,Facebook
10659,Pandora
10660,NewEgg
10660,Allrecipes
10660,SmittenKitchen
10661,TheEveryGirl
10661,HuffingtonPost
10661,BuzzFeed
10661,Match
10661,Mint
10661,SmittenKitchen
10662,Facebook
10662,About
10662,WallStreetJournal
10662,NFL
10663,TripAdvisor
10664,CNN
10664,WeatherChannel
10665,TheEveryGirl
10665,Facebook
10665,YouTube
10665,Groupon
10665,Deadspin
10665,Twitter
10666,Amazon
10666,NFL
10666,NewEgg
10667,Tumblr
10667,IMDB
10667,Allrecipes
10667,Mint
10668,Amazon
10668,Flickr
10668,BleacherReport
10668,NewEgg
10668,Twitter
10668,USAtoday
10668,Allrecipes
10668,MensHealth
10669,About
10669,Groupon
10669,DrudgeReport
10669,Allrecipes
10670,TheEveryGirl
10670,Wikipedia
10670,SheKnows
10671,Facebook
10671,YouTube
10671,Twitter
10672,Amazon
10672,WordPress
10672,Groupon
10673,FoxNews
10673,CNET
10673,WebMD
10673,WashingtonPost
10673,eBay
10674,eBay
10675,ESPN
10675,BleacherReport
10675,NFL
10676,TheEveryGirl
10676,Wikipedia
10676,Flickr
10676,SheKnows
10677,CNN
10677,Deadspin
10677,Match
10677,NBA
10678,Blogger
10679,Blogger
10679,ESPN
10679,BleacherReport
10679,NFL
10679,TripAdvisor
10679,Deadspin
10679,Allrecipes
10679,WebMD
10680,Wikipedia
10680,NFL
10680,NewEgg
10680,SmittenKitchen
10681,Amazon
10681,IMDB
10681,BleacherReport
10681,USAtoday
10682,ZergNet
10682,Mint
10683,HuffingtonPost
10683,TripAdvisor
10684,Wikipedia
10684,BuzzFeed
10684,DrudgeReport
10684,eBay
10685,FoxNews
10685,WallStreetJournal
10685,Pandora
10685,NFL
10685,TripAdvisor
10685,Allrecipes
10685,Mint
10686,Deadspin
10686,NBA
10687,NFL
10688,Amazon
10688,Flickr
10688,BleacherReport
10689,ZergNet
10689,WordPress
10689,HuskerMax
10690,Facebook
10690,YouTube
10690,Twitter
10691,Pinterest
10691,About
10691,CNET
10691,BleacherReport
10691,NFL
10691,Match
10691,TheGuardian
10691,SmittenKitchen
10692,ESPN
10692,WeatherChannel
10692,WebMD
10693,Facebook
10693,ZergNet
10693,ESPN
10693,CNET
10693,SmittenKitchen
10694,Tumblr
10694,ESPN
10694,MensHealth
10695,Facebook
10695,YouTube
10695,Twitter
10696,CNN
10696,FoxNews
10697,About
10697,WeatherChannel
10697,TheGuardian
10697,NBA
10698,HuffingtonPost
10698,BuzzFeed
10698,Mint
10699,HuffingtonPost
10699,BuzzFeed
10700,NFL
10700,TheGuardian
10700,eBay
10701,Tumblr
10701,IMDB
10701,Allrecipes
10701,Mint
10702,Babble
10702,Groupon
10702,USAtoday
10703,ZergNet
10703,HuskerMax
10704,CNN
10704,Babble
10704,WeatherChannel
10705,CNN
10705,Tumblr
10705,WeatherChannel
10705,SheKnows
10706,Tumblr
10706,ESPN
10706,MensHealth
10707,Babble
10707,YouTube
10708,Amazon
10708,CNN
10708,Pandora
10708,TheGuardian
10708,NBA
10709,TheEveryGirl
10709,ESPN
10709,DrudgeReport
10709,MensHealth
10710,Wikipedia
10710,Blogspot
10710,Pandora
10710,BuzzFeed
10710,WashingtonPost
10710,Mint
10710,Style
10711,Amazon
10711,Pinterest
10711,WallStreetJournal
10711,eBay
10712,YouTube
10712,Twitter
10713,Babble
10713,Groupon
10713,USAtoday
10713,Style
10714,Wikipedia
10714,Pinterest
10714,NewEgg
10714,eBay
10715,Blogger
10715,WordPress
10715,WallStreetJournal
10715,Groupon
10716,9Gag
10716,WordPress
10717,9Gag
10717,Facebook
10717,YouTube
10717,Twitter
10718,Craigslist
10718,Groupon
10719,TheEveryGirl
10719,WashingtonPost
10719,SheKnows
10720,Pinterest
10720,ZergNet
10720,ESPN
10720,FoxNews
10720,CNET
10720,HuskerMax
10721,Craigslist
10721,Babble
10722,WallStreetJournal
10722,NFL
10722,USAtoday
10723,CNN
10723,WeatherChannel
10723,HuskerMax
10724,TheEveryGirl
10724,Wikipedia
10724,SheKnows
10725,Blogger
10725,WordPress
10725,NewYorkTimes
10725,DrudgeReport
10725,Twitter
10725,TheGuardian
10726,Tumblr
10726,IMDB
10726,Allrecipes
10726,Mint
10727,TheEveryGirl
10727,Pinterest
10727,Pandora
10727,SheKnows
10728,HuffingtonPost
10728,BuzzFeed
10729,FoxNews
10729,CNET
10729,WebMD
10729,WashingtonPost
10729,eBay
10730,WordPress
10730,FoxNews
10730,WallStreetJournal
10731,YouTube
10731,BleacherReport
10731,NFL
10732,Tumblr
10732,ESPN
10732,MensHealth
10733,TheEveryGirl
10733,BleacherReport
10733,Mint
10734,9Gag
10734,WordPress
10735,Tumblr
10735,ESPN
10735,WeatherChannel
10736,Wikipedia
10736,Amazon
10736,Flickr
10737,9Gag
10737,Blogger
10737,Babble
10737,WashingtonPost
10737,SheKnows
10738,Amazon
10738,About
10739,9Gag
10739,CNN
10739,WeatherChannel
10740,HuffingtonPost
10740,BuzzFeed
10740,Mint
10741,Babble
10741,ZergNet
10741,Mint
10742,Blogger
10742,Groupon
10742,BuzzFeed
10742,Deadspin
10743,Deadspin
10743,NBA
10744,YouTube
10744,Twitter
10744,SheKnows
10745,MSN
10745,Pinterest
10745,ZergNet
10745,Blogspot
10745,NewEgg
10745,Mint
10746,9Gag
10746,Craigslist
10746,HuskerMax
10746,Style
10747,WebMD
10748,FoxNews
10748,CNET
10748,WebMD
10748,WashingtonPost
10748,eBay
10749,ZergNet
10749,HuskerMax
10750,9Gag
10750,Babble
10750,Groupon
10750,NBA
10751,TheEveryGirl
10751,Wikipedia
10751,SheKnows
10752,Amazon
10752,HuffingtonPost
10752,BuzzFeed
10752,Mint
10753,Facebook
10753,YouTube
10753,Twitter
10753,SheKnows
10754,IMDB
10754,About
10754,Match
10755,Tumblr
10755,ESPN
10755,MensHealth
10756,Tumblr
10756,IMDB
10756,NewEgg
10756,Allrecipes
10756,Mint
10757,Tumblr
10757,ESPN
10757,MensHealth
10758,Babble
10758,NewYorkTimes
10758,DrudgeReport
10759,9Gag
10759,HuffingtonPost
10759,NewYorkTimes
10759,Pandora
10759,BuzzFeed
10759,WebMD
10759,HuskerMax
10759,Mint
10760,Facebook
10760,YouTube
10760,Twitter
10760,WebMD
10761,Flickr
10761,Allrecipes
10761,HuskerMax
10762,ZergNet
10762,SmittenKitchen
10763,Facebook
10763,MSN
10763,DrudgeReport
10763,SheKnows
10764,9Gag
10764,ZergNet
10764,Blogspot
10764,BleacherReport
10764,NewEgg
10764,Groupon
10765,Babble
10765,About
10765,TripAdvisor
10765,SmittenKitchen
10766,Craigslist
10766,Deadspin
10766,TheGuardian
10766,NBA
10767,CNN
10768,Pandora
10768,Groupon
10768,Twitter
10769,NewYorkTimes
10769,TripAdvisor
10770,HuffingtonPost
10770,YouTube
10770,BuzzFeed
10770,Mint
10771,Flickr
10771,WordPress
10771,Style
10771,MensHealth
10772,Amazon
10772,MSN
10772,Pinterest
10772,Style
10773,CNN
10773,Tumblr
10773,HuffingtonPost
10773,NFL
10773,Deadspin
10773,NBA
10774,TheEveryGirl
10774,About
10774,MensHealth
10775,BleacherReport
10775,NFL
10776,TheEveryGirl
10776,Wikipedia
10776,SheKnows
10777,Facebook
10777,WordPress
10777,BleacherReport
10777,Deadspin
10778,Tumblr
10778,ESPN
10778,MensHealth
10779,Facebook
10779,YouTube
10779,Twitter
10780,Craigslist
10780,BuzzFeed
10780,NBA
10781,Craigslist
10781,Allrecipes
10781,TheGuardian
10782,About
10782,TripAdvisor
10782,SmittenKitchen
10783,Tumblr
10783,IMDB
10783,Allrecipes
10783,Mint
10784,TheEveryGirl
10784,CNN
10784,About
10784,SheKnows
10785,ZergNet
10785,About
10785,HuskerMax
10785,SheKnows
10786,CNN
10786,WeatherChannel
10786,NFL
10787,BleacherReport
10787,NBA
10788,TheEveryGirl
10788,Wikipedia
10788,SheKnows
10789,Tumblr
10789,IMDB
10789,Allrecipes
10789,Mint
10790,9Gag
10790,Facebook
10790,YouTube
10790,Twitter
10790,USAtoday
10791,Wikipedia
10791,Amazon
10791,IMDB
10791,NFL
10791,TheGuardian
10791,WashingtonPost
10791,eBay
10791,HuskerMax
10792,9Gag
10792,WordPress
10792,TripAdvisor
10793,Babble
10793,Groupon
10793,USAtoday
10793,Style
10794,9Gag
10794,WordPress
10794,CNET
10794,NBA
10795,FoxNews
10795,Pandora
10796,Deadspin
10796,NBA
10797,Amazon
10797,Pinterest
10797,Pandora
10797,TheGuardian
10798,CNN
10798,Babble
10798,WeatherChannel
10798,TheGuardian
10799,MSN
10799,HuffingtonPost
10799,BuzzFeed
10800,Babble
10800,Groupon
10800,USAtoday
10800,Style
10801,9Gag
10802,CNN
10802,About
10802,SmittenKitchen
10803,TheEveryGirl
10803,NewEgg
10804,ZergNet
10804,HuskerMax
10805,9Gag
10805,WordPress
10806,IMDB
10806,YouTube
10806,WallStreetJournal
10806,NFL
10806,Twitter
10807,TheEveryGirl
10807,9Gag
10807,WordPress
10808,About
10808,TripAdvisor
10808,SmittenKitchen
10809,9Gag
10809,FoxNews
10810,Babble
10810,Groupon
10810,USAtoday
10810,Style
10811,TheEveryGirl
10811,WeatherChannel
10811,eBay
10812,Facebook
10812,WordPress
10812,WashingtonPost
10813,Blogspot
10813,HuskerMax
10814,Amazon
10814,Deadspin
10814,NBA
10815,TheEveryGirl
10815,Wikipedia
10815,SheKnows
10816,Tumblr
10816,IMDB
10816,Allrecipes
10816,Mint
10817,MSN
10817,IMDB
10817,NewYorkTimes
10817,NewEgg
10817,WebMD
10817,WashingtonPost
10817,NBA
10817,HuskerMax
10818,MSN
10818,ZergNet
10818,HuskerMax
10819,Amazon
10819,MSN
10819,Pinterest
10819,Deadspin
10819,Match
10819,TheGuardian
10820,CNN
10820,WeatherChannel
10820,HuskerMax
10821,9Gag
10821,WordPress
10821,BuzzFeed
10821,USAtoday
10822,MSN
10822,WordPress
10822,BleacherReport
10823,CNN
10823,WeatherChannel
10823,WashingtonPost
10824,Babble
10824,Groupon
10824,USAtoday
10824,Style
10825,Deadspin
10825,NBA
10826,Wikipedia
10826,Flickr
10827,Tumblr
10827,IMDB
10827,Flickr
10827,Allrecipes
10828,TheEveryGirl
10828,ZergNet
10828,WordPress
10828,Deadspin
10828,HuskerMax
10829,Amazon
10829,Pinterest
10829,Twitter
10829,SmittenKitchen
10830,9Gag
10830,WordPress
10831,Facebook
10831,YouTube
10831,Twitter
10832,Facebook
10832,YouTube
10832,Twitter
10833,CNN
10833,Deadspin
10833,NBA
10834,TheGuardian
10834,HuskerMax
10835,ZergNet
10835,HuskerMax
10836,Amazon
10836,Pinterest
10836,WashingtonPost
10837,Tumblr
10837,IMDB
10837,Allrecipes
10837,Mint
10838,Facebook
10838,YouTube
10838,Twitter
10839,WordPress
10839,WeatherChannel
10839,FoxNews
10839,TripAdvisor
10840,Facebook
10840,YouTube
10840,DrudgeReport
10840,Twitter
10841,FoxNews
10841,CNET
10841,WebMD
10841,WashingtonPost
10841,eBay
10842,TheEveryGirl
10842,Flickr
10842,SheKnows
10843,Amazon
10843,CNN
10843,HuffingtonPost
10843,About
10843,WeatherChannel
10844,9Gag
10844,WordPress
10845,About
10845,TripAdvisor
10845,SmittenKitchen
10846,FoxNews
10846,Allrecipes
10846,TheGuardian
10847,HuffingtonPost
10847,Pandora
10847,DrudgeReport
10847,HuskerMax
10848,ZergNet
10848,USAtoday
10848,HuskerMax
10849,CNN
10849,WeatherChannel
10849,Style
10850,Tumblr
10850,IMDB
10850,ZergNet
10850,HuffingtonPost
10850,WallStreetJournal
10850,Allrecipes
10850,Mint
10851,ZergNet
10851,HuskerMax
10852,CNN
10852,HuffingtonPost
10852,FoxNews
10852,Deadspin
10852,NBA
10853,Amazon
10853,Pinterest
10853,Craigslist
10853,IMDB
10853,Flickr
10853,HuffingtonPost
10853,Groupon
10854,Facebook
10854,YouTube
10854,Twitter
10855,TheEveryGirl
10855,ESPN
10855,BleacherReport
10855,NewEgg
10855,Deadspin
10855,Allrecipes
10855,HuskerMax
10855,SheKnows
10856,9Gag
10856,Deadspin
10856,USAtoday
10857,DrudgeReport
10857,Mint
10858,BuzzFeed
10858,Deadspin
10858,SheKnows
10859,Wikipedia
10859,Amazon
10859,Style
10859,MensHealth
10860,Amazon
10860,Babble
10860,HuffingtonPost
10860,NewEgg
10861,TheEveryGirl
10861,Wikipedia
10861,Blogspot
10861,SheKnows
10862,Babble
10862,Groupon
10862,USAtoday
10862,Style
10863,Amazon
10863,Pinterest
10863,Pandora
10864,TheEveryGirl
10864,Wikipedia
10864,SheKnows
10865,WordPress
10866,ZergNet
10866,HuffingtonPost
10866,BuzzFeed
10866,Mint
10867,Blogger
10867,Deadspin
10867,NBA
10868,WeatherChannel
10868,BleacherReport
10868,Mint
10869,Wikipedia
10869,Amazon
10869,Style
10870,Facebook
10870,Babble
10870,BleacherReport
10870,NFL
10870,Mint
10871,Facebook
10871,Babble
10871,ESPN
10871,About
10871,Pandora
10871,WashingtonPost
10872,Facebook
10872,HuffingtonPost
10872,BleacherReport
10872,NFL
10872,Twitter
10873,HuffingtonPost
10873,BuzzFeed
10873,Mint
10874,Flickr
10874,ZergNet
10874,Blogspot
10875,About
10875,TripAdvisor
10875,SmittenKitchen
10876,Facebook
10876,YouTube
10876,Twitter
10877,Flickr
10878,BleacherReport
10878,NFL
10878,Match
10879,eBay
10880,Facebook
10880,YouTube
10880,Groupon
10880,Twitter
10880,USAtoday
10880,eBay
10881,FoxNews
10881,CNET
10881,WebMD
10881,WashingtonPost
10881,eBay
10882,Wikipedia
10882,BuzzFeed
10882,NBA
10883,9Gag
10883,WordPress
10883,BleacherReport
10883,Deadspin
10883,Twitter
10884,Tumblr
10884,IMDB
10884,Groupon
10884,Allrecipes
10884,Mint
10885,Deadspin
10885,NBA
10886,Blogspot
10886,BleacherReport
10886,NFL
10887,HuffingtonPost
10887,BuzzFeed
10887,Mint
10888,Facebook
10888,Amazon
10888,Pinterest
10888,NewEgg
10889,MSN
10890,Deadspin
10890,HuskerMax
10891,Deadspin
10891,NBA
10892,Tumblr
10892,ESPN
10892,WordPress
10892,Twitter
10892,MensHealth
10893,NewYorkTimes
10893,NewEgg
10893,Mint
10894,TheEveryGirl
10894,Wikipedia
10894,SheKnows
10895,About
10895,TripAdvisor
10895,SmittenKitchen
10896,YouTube
10896,Deadspin
10896,WashingtonPost
10897,Craigslist
10897,NFL
10897,NewEgg
10898,Tumblr
10898,IMDB
10898,Allrecipes
10898,Mint
10899,Twitter
10899,USAtoday
10899,NBA
10900,CNN
10900,WeatherChannel
10900,FoxNews
10900,BuzzFeed
10900,Match
10901,TheEveryGirl
10901,Wikipedia
10901,SheKnows
10901,Style
10902,Facebook
10902,YouTube
10902,Twitter
10903,FoxNews
10903,CNET
10903,WebMD
10903,WashingtonPost
10903,eBay
10904,TheEveryGirl
10904,CNN
10904,WordPress
10904,WeatherChannel
10905,9Gag
10905,WeatherChannel
10906,Facebook
10906,YouTube
10906,Twitter
10907,Babble
10907,Groupon
10907,USAtoday
10908,Pandora
10908,BleacherReport
10908,NFL
10909,Pinterest
10909,NewYorkTimes
10909,HuskerMax
10910,TheEveryGirl
10910,WordPress
10910,BleacherReport
10910,Twitter
10910,WebMD
10911,Craigslist
10911,ZergNet
10911,ESPN
10912,Craigslist
10912,YouTube
10912,Groupon
10912,Twitter
10913,9Gag
10913,Tumblr
10913,WebMD
10914,Facebook
10914,YouTube
10914,Twitter
10915,ZergNet
10915,WordPress
10915,Blogspot
10915,WebMD
10915,HuskerMax
10916,CNN
10916,WeatherChannel
10917,FoxNews
10917,CNET
10917,WebMD
10917,WashingtonPost
10917,eBay
10918,ZergNet
10918,NewYorkTimes
10918,Match
10918,eBay
10918,HuskerMax
10918,Mint
10919,CNN
10919,HuffingtonPost
10919,WordPress
10920,BleacherReport
10920,NFL
10920,SheKnows
10921,About
10921,Blogspot
10921,SmittenKitchen
10922,IMDB
10922,Babble
10922,HuffingtonPost
10922,DrudgeReport
10922,eBay
10922,SheKnows
10922,Style
10923,About
10924,TheEveryGirl
10924,Facebook
10924,Blogspot
10924,USAtoday
10925,TheEveryGirl
10925,Wikipedia
10925,Groupon
10925,SheKnows
10926,BleacherReport
10927,Amazon
10927,Pinterest
10928,Tumblr
10928,IMDB
10928,Allrecipes
10928,Mint
10929,About
10929,FoxNews
10929,CNET
10929,WebMD
10929,WashingtonPost
10929,eBay
10930,9Gag
10930,Craigslist
10930,WordPress
10931,Wikipedia
10931,Facebook
10931,Amazon
10931,Tumblr
10931,YouTube
10931,CNET
10931,Twitter
10932,YouTube
10932,SmittenKitchen
10933,TheEveryGirl
10933,Wikipedia
10933,SheKnows
10934,WallStreetJournal
10934,WashingtonPost
10934,SmittenKitchen
10935,eBay
10936,Wikipedia
10936,Blogger
10936,Babble
10936,eBay
10936,Style
10937,BleacherReport
10937,NFL
10938,Facebook
10938,ZergNet
10938,YouTube
10938,WallStreetJournal
10938,Twitter
10939,Blogger
10939,YouTube
10939,WeatherChannel
10939,CNET
10939,Allrecipes
10939,TheGuardian
10940,WallStreetJournal
10941,TheEveryGirl
10941,Wikipedia
10941,SheKnows
10942,Wikipedia
10942,Tumblr
10942,ESPN
10942,NewYorkTimes
10942,MensHealth
10943,Tumblr
10943,ESPN
10943,MensHealth
10944,9Gag
10944,Pinterest
10944,Craigslist
10944,NBA
10945,NewEgg
10945,BuzzFeed
10945,Deadspin
10945,WashingtonPost
10945,SheKnows
10946,Facebook
10946,Pandora
10946,Style
10947,ZergNet
10947,YouTube
10947,WeatherChannel
10947,TripAdvisor
10947,TheGuardian
10948,TheEveryGirl
10948,WeatherChannel
10949,BleacherReport
10949,Deadspin
10949,NBA
10950,Tumblr
10950,IMDB
10950,Allrecipes
10950,Mint
10951,Wikipedia
10951,NFL
10951,BuzzFeed
10951,Twitter
10951,WashingtonPost
10951,NBA
10951,HuskerMax
10952,ZergNet
10952,WashingtonPost
10952,eBay
10953,Tumblr
10953,ESPN
10953,MensHealth
10954,Facebook
10954,Craigslist
10955,TripAdvisor
10955,Twitter
10956,About
10956,WallStreetJournal
10956,TripAdvisor
10956,NewEgg
10956,Allrecipes
10956,WashingtonPost
10957,HuffingtonPost
10957,USAtoday
10957,Mint
10958,About
10958,HuskerMax
10958,SheKnows
10959,Tumblr
10959,ZergNet
10959,WordPress
10959,Match
10960,ESPN
10960,BleacherReport
10960,WebMD
10961,TheGuardian
10962,9Gag
10962,WordPress
10963,TheEveryGirl
10963,ESPN
10963,SheKnows
10964,Amazon
10964,Pandora
10965,NBA
10965,HuskerMax
10966,9Gag
10966,WordPress
10966,Pandora
10966,Groupon
10967,ZergNet
10967,HuskerMax
10968,FoxNews
10968,CNET
10968,WebMD
10968,WashingtonPost
10968,eBay
10969,TheEveryGirl
10969,Wikipedia
10969,YouTube
10969,SheKnows
10970,9Gag
10970,About
10970,WordPress
10970,CNET
10970,Twitter
10970,Style
10971,9Gag
10971,Pinterest
10971,WallStreetJournal
10971,WebMD
10972,Wikipedia
10972,BleacherReport
10973,NFL
10974,HuffingtonPost
10974,BuzzFeed
10974,Mint
10975,YouTube
10975,WordPress
10975,NewYorkTimes
10975,FoxNews
10975,BleacherReport
10975,NFL
10975,MensHealth
10976,BleacherReport
10976,NFL
10977,9Gag
10977,Amazon
10977,ESPN
10977,WordPress
10978,TheEveryGirl
10978,MSN
10978,IMDB
10978,SheKnows
10979,BuzzFeed
10979,Match
10979,HuskerMax
10980,ESPN
10980,MensHealth
10981,Deadspin
10981,NBA
10982,9Gag
10982,Amazon
10982,Tumblr
10982,Pinterest
10982,DrudgeReport
10983,CNN
10983,WeatherChannel
10984,Facebook
10984,IMDB
10984,YouTube
10984,NewYorkTimes
10984,Twitter
10984,WashingtonPost
10985,Tumblr
10985,ESPN
10985,MensHealth
10986,MSN
10986,YouTube
10986,Twitter
10986,Allrecipes
10987,9Gag
10988,Babble
10988,WallStreetJournal
10989,Blogspot
10989,Pandora
10989,Deadspin
10990,HuffingtonPost
10990,WeatherChannel
10990,eBay
10991,Amazon
10991,WashingtonPost
10991,HuskerMax
10992,HuffingtonPost
10992,BuzzFeed
10992,Mint
10993,Babble
10993,Groupon
10993,USAtoday
10994,Facebook
10994,Craigslist
10994,HuffingtonPost
10994,TheGuardian
10995,Amazon
10995,Pinterest
10996,Amazon
10996,Pinterest
10996,WallStreetJournal
10996,NBA
10997,ESPN
10997,BleacherReport
10997,NFL
10998,BuzzFeed
10998,WashingtonPost
10998,HuskerMax
10999,WallStreetJournal
10999,Deadspin
10999,NBA
11000,Tumblr
11000,IMDB
11000,Allrecipes
11000,Mint
11001,9Gag
11001,Blogger
11001,YouTube
11001,USAtoday
11002,Amazon
11002,IMDB
11003,Amazon
11003,BleacherReport
11003,Match
11003,HuskerMax
11004,HuffingtonPost
11004,BuzzFeed
11004,Mint
11005,Babble
11005,Groupon
11005,USAtoday
11005,Style
11006,TheEveryGirl
11006,Twitter
11006,WebMD
11006,NBA
11007,CNN
11007,WeatherChannel
11007,Deadspin
11008,Flickr
11008,WebMD
11008,Mint
11009,Blogger
11009,FoxNews
11009,TheGuardian
11009,HuskerMax
11010,About
11010,TripAdvisor
11010,SmittenKitchen
11011,Facebook
11011,Babble
11011,ZergNet
11011,HuffingtonPost
11011,YouTube
11011,WordPress
11011,Twitter
11012,TheEveryGirl
11012,Wikipedia
11012,SheKnows
11013,TheEveryGirl
11013,Wikipedia
11013,SheKnows
11014,WordPress
11014,SmittenKitchen
11015,NewYorkTimes
11015,FoxNews
11016,NewYorkTimes
11016,BleacherReport
11016,NFL
11016,Style
11017,TheEveryGirl
11017,NFL
11017,SheKnows
11018,Flickr
11018,ZergNet
11018,USAtoday
11018,WashingtonPost
11019,Amazon
11019,Pinterest
11020,Facebook
11020,ZergNet
11020,YouTube
11020,Twitter
11020,WashingtonPost
11021,Deadspin
11021,NBA
11022,NBA
11023,MSN
11023,Tumblr
11023,BleacherReport
11023,NFL
11023,Deadspin
11024,Blogspot
11024,FoxNews
11024,DrudgeReport
11025,9Gag
11025,Facebook
11025,ZergNet
11025,Pandora
11025,HuskerMax
11026,Tumblr
11026,Blogger
11026,HuffingtonPost
11026,CNET
11026,TripAdvisor
11027,TheEveryGirl
11027,Amazon
11027,TripAdvisor
11027,SheKnows
11028,Amazon
11028,USAtoday
11028,WashingtonPost
11029,Amazon
11029,WallStreetJournal
11029,BleacherReport
11029,NFL
11029,Twitter
11030,TripAdvisor
11030,Allrecipes
11030,NBA
11030,MensHealth
11031,MSN
11031,Tumblr
11031,ZergNet
11031,NewYorkTimes
11031,WeatherChannel
11031,NFL
11031,Match
11031,eBay
11032,Pinterest
11032,CNET
11033,Facebook
11033,Tumblr
11033,Flickr
11033,ZergNet
11033,NBA
11034,9Gag
11034,MSN
11034,WordPress
11034,USAtoday
11034,Match
11035,Tumblr
11035,IMDB
11035,Allrecipes
11035,Mint
11036,CNN
11036,WordPress
11036,Blogspot
11036,WeatherChannel
11036,WallStreetJournal
11036,BleacherReport
11036,Match
11036,TheGuardian
11037,9Gag
11037,WordPress
11037,Style
11038,Tumblr
11038,IMDB
11038,Allrecipes
11038,Mint
11039,CNET
11039,WallStreetJournal
11040,Facebook
11041,Facebook
11041,WordPress
11041,NewYorkTimes
11041,CNET
11041,Mint
11042,CNN
11042,IMDB
11042,Babble
11042,MensHealth
11043,MSN
11043,Blogspot
11043,WeatherChannel
11043,SheKnows
11044,TheEveryGirl
11044,Wikipedia
11044,SheKnows
11045,Facebook
11045,Pinterest
11045,Babble
11045,YouTube
11045,NFL
11045,Twitter
11045,NBA
11046,TheEveryGirl
11046,HuffingtonPost
11046,Match
11046,WebMD
11047,Amazon
11047,WashingtonPost
11047,Mint
11047,Style
11048,Amazon
11048,Pinterest
11048,HuffingtonPost
11049,BleacherReport
11049,NFL
11050,Wikipedia
11050,Blogger
11050,Blogspot
11051,Tumblr
11051,ESPN
11052,FoxNews
11052,TheGuardian
11053,ZergNet
11053,NewYorkTimes
11053,WallStreetJournal
11053,BleacherReport
11053,SmittenKitchen
11054,Blogger
11054,WeatherChannel
11055,Deadspin
11055,NBA
11056,Facebook
11056,YouTube
11056,Twitter
11057,WallStreetJournal
11057,TripAdvisor
11058,Deadspin
11058,Twitter
11058,USAtoday
11058,NBA
11058,SmittenKitchen
11058,Style
11059,YouTube
11059,CNET
11059,Twitter
11060,WallStreetJournal
11060,BuzzFeed
11060,HuskerMax
11061,TheEveryGirl
11061,Wikipedia
11061,SheKnows
11062,Tumblr
11062,IMDB
11062,About
11062,NFL
11062,HuskerMax
11062,SmittenKitchen
11063,WallStreetJournal
11063,DrudgeReport
11063,NBA
11064,TheEveryGirl
11064,Wikipedia
11064,BleacherReport
11064,SheKnows
11065,Facebook
11065,YouTube
11065,Twitter
11066,Babble
11066,CNET
11066,Allrecipes
11066,eBay
11066,SmittenKitchen
11067,About
11067,Blogspot
11067,NFL
11067,SheKnows
11068,Facebook
11068,ZergNet
11068,FoxNews
11068,Pandora
11068,HuskerMax
11069,NBA
11070,Amazon
11070,ESPN
11071,Amazon
11071,BleacherReport
11071,NFL
11072,Babble
11072,Groupon
11072,USAtoday
