Individual,BureauInquiries,CreditUsage,TotalCredit,CollectionReports,MissedPayments,HomeOwner,CreditAge,TimeOnJob,CreditScore
3248,8,0.340,20000,0,2,1,7.20,5,484
3249,6,0.200,12000,0,0,1,9.40,9,715
3250,5,0.250,12500,0,0,1,9.20,11,646
3251,6,0.180,10500,0,2,1,9.50,8,651
3252,6,0.300,11500,1,1,0,7.00,4,553
3253,6,0.380,11000,0,2,1,6.30,7,461
3254,5,0.230,14000,0,0,1,7.80,8,739
3255,4,0.340,5000,0,2,1,9.70,6,666
3256,7,0.310,17500,0,2,1,7.10,6,630
3257,8,0.180,19000,0,0,0,9.00,13,703
3258,8,0.500,24500,0,0,1,6.70,9,607
3259,6,0.170,13500,0,0,1,6.60,7,730
3260,8,0.380,24500,0,2,0,8.20,5,640
3261,7,0.330,20000,0,0,0,4.70,12,764
3262,6,0.260,8500,0,0,0,6.40,3,621
3263,7,0.360,29000,1,4,0,7.80,2,482
3264,7,0.150,17000,0,0,1,7.90,4,726
3265,6,0.260,15500,0,0,1,4.50,14,693
3266,10,0.230,13500,0,2,0,6.10,6,687
3267,8,0.260,16500,0,2,1,6.40,9,663
3268,7,0.350,24500,0,1,1,5.20,14,808
3269,5,0.200,13500,0,0,1,7.30,7,719
3270,8,0.290,16500,0,0,0,6.70,9,717
3271,8,0.240,16500,0,0,1,7.90,7,749
3272,6,0.340,22000,1,1,1,6.80,5,627
3273,6,0.210,16500,0,0,1,6.80,14,741
3274,6,0.310,17500,0,3,1,8.20,11,520
3275,6,0.210,24500,0,0,0,6.40,9,710
3276,7,0.220,25500,0,0,0,5.10,15,666
3277,6,0.200,12000,0,0,0,4.60,7,699
3278,6,0.410,12000,0,0,1,9.60,4,593
3279,6,0.210,31000,0,0,0,8.60,7,697
3280,7,0.210,19000,0,2,1,11.20,5,572
3281,7,0.190,21500,0,0,0,6.20,11,627
3282,5,0.390,24500,0,0,1,6.00,19,655
3283,7,0.510,18000,0,0,0,7.00,7,607
3284,6,0.260,14500,0,1,1,6.80,11,743
3285,9,0.420,16000,0,2,0,6.80,8,628
3286,6,0.540,12000,0,1,1,8.50,8,725
3287,7,0.450,17000,0,0,0,5.00,10,703
3288,6,0.240,16500,0,0,1,6.10,3,628
3289,6,0.220,24500,0,1,1,7.90,7,735
3290,6,0.150,18000,0,0,1,6.80,5,590
3291,6,0.160,20000,0,0,1,7.20,14,779
3292,5,0.295,11000,0,0,1,10.00,7,563
3293,7,0.470,25500,2,2,0,7.60,4,615
3294,7,0.290,24500,0,0,0,4.60,13,730
3295,7,0.320,15500,0,0,1,8.60,13,761
3296,6,0.180,19500,0,0,1,5.40,15,714
3297,7,0.240,22500,0,0,0,8.60,13,707
3298,7,0.230,10500,0,2,0,7.00,4,617
3299,7,0.210,15500,0,0,0,9.90,10,674
3300,8,0.350,20000,0,2,1,5.70,12,693
3301,6,0.140,18500,0,0,0,10.30,10,668
3302,8,0.300,17000,0,0,0,7.60,10,753
3303,5,0.440,17500,0,0,1,6.50,11,629
3304,7,0.180,37000,0,1,1,10.00,4,730
3305,6,0.350,16000,0,0,1,6.00,13,754
3306,5,0.160,14000,0,0,1,11.00,13,655
3307,8,0.280,13500,0,2,0,8.30,4,711
3308,7,0.300,14000,0,2,1,7.20,8,616
3309,6,0.280,19500,1,2,1,8.60,7,574
3310,7,0.170,12000,0,1,1,6.60,7,705
3311,6,0.190,30000,0,2,0,7.80,5,683
3312,6,0.370,17500,0,0,1,5.10,15,714
3313,8,0.370,17000,0,0,0,4.10,12,813
3314,6,0.240,16000,0,1,1,7.60,7,721
3315,6,0.340,15000,0,1,1,9.00,10,716
3316,7,0.220,19500,0,2,1,11.20,5,647
3317,7,0.240,16000,0,0,0,8.90,10,683
3318,8,0.270,17500,0,0,0,6.20,14,654
3319,6,0.290,29500,0,0,0,6.50,5,576
3320,8,0.390,18500,0,0,0,8.80,14,652
3321,7,0.290,14000,0,2,1,7.10,9,595
3322,6,0.480,5000,0,0,1,5.80,5,651
3323,6,0.190,15500,0,0,0,8.40,15,714
3324,7,0.310,13500,1,2,1,7.10,6,444
3325,7,0.370,16500,0,0,1,5.70,12,671
3326,6,0.370,14000,0,1,1,6.80,11,732
3327,6,0.280,15500,0,1,1,8.80,8,727
3328,6,0.220,14000,0,2,0,5.60,10,629
3329,8,0.280,23500,0,0,1,11.60,10,674
3330,6,0.300,12500,1,2,1,9.50,5,613
3331,6,0.390,17000,0,0,1,6.00,13,733
3332,6,0.230,10500,0,0,1,4.30,7,730
3333,6,0.290,8000,0,1,0,5.00,4,709
3334,5,0.300,21000,0,0,0,6.80,14,756
3335,5,0.240,18000,0,0,1,7.90,13,687
3336,6,0.260,14500,0,0,0,7.70,9,693
3337,7,0.200,15000,0,1,1,6.70,3,782
3338,6,0.290,13000,0,1,1,6.80,5,713
3339,6,0.210,18500,0,0,1,11.20,11,775
3340,6,0.120,18000,0,0,0,10.30,7,751
3341,6,0.320,12500,0,0,0,6.20,14,651
3342,7,0.230,16000,0,1,1,6.70,6,729
3343,6,0.315,11000,0,0,0,7.40,3,564
3344,6,0.270,19000,0,0,1,7.50,8,695
3345,7,0.250,18000,0,1,1,6.70,12,763
3346,6,0.280,14500,0,0,0,8.20,8,678
3347,6,0.200,15000,0,1,1,6.30,4,658
3348,7,0.270,17000,0,0,0,10.50,8,567
3349,7,0.160,25500,0,1,1,7.60,10,672
3350,6,0.170,16000,0,0,1,6.90,10,729
3351,6,0.390,15000,0,0,0,5.30,13,706
3352,6,0.240,18500,1,2,1,7.50,5,648
3353,6,0.320,14000,0,0,1,10.50,14,716
3354,6,0.170,17500,0,0,0,8.00,13,718
3355,6,0.280,17000,0,0,1,8.00,10,705
3356,6,0.345,14500,1,2,1,8.80,8,583
3357,7,0.285,16000,0,2,0,6.60,4,648
3358,6,0.160,17000,0,1,0,5.00,4,653
3359,6,0.510,16000,1,2,1,6.30,4,576
3360,6,0.100,12000,0,0,1,7.50,8,696
3361,7,0.240,20000,0,0,0,5.40,9,708
3362,6,0.225,25000,0,0,1,8.30,13,717
3363,6,0.270,18500,0,2,1,7.50,5,664
3364,6,0.260,16000,0,2,1,5.00,13,698
3365,5,0.220,16000,0,0,1,6.20,8,593
3366,7,0.220,14000,0,0,0,4.60,4,669
3367,5,0.520,3000,0,0,1,6.90,4,645
3368,5,0.290,9000,0,2,1,5.20,5,629
3369,7,0.240,23000,0,0,0,5.80,11,661
3370,7,0.200,30500,0,0,0,5.60,4,688
3371,6,0.230,18000,0,0,1,6.40,3,722
3372,7,0.370,18000,0,1,1,9.00,13,572
3373,7,0.400,33000,0,4,0,7.80,2,498
3374,7,0.400,25500,0,0,0,6.90,4,565
3375,6,0.300,16500,0,0,1,5.70,15,707
3376,6,0.310,20500,1,4,1,5.40,3,493
3377,6,0.410,7000,0,1,0,6.80,8,725
3378,5,0.220,17500,0,0,1,8.20,14,665
3379,5,0.370,5000,0,0,1,7.30,7,628
3380,5,0.200,13000,0,1,1,8.90,13,707
3381,7,0.140,15000,0,2,1,6.60,4,667
3382,6,0.190,20000,0,0,0,5.20,11,626
3383,6,0.220,28500,0,0,1,6.00,7,680
3384,6,0.280,21500,0,2,1,7.20,5,628
3385,5,0.290,3500,0,0,1,5.60,4,644
3386,6,0.310,15500,0,1,1,12.00,13,706
3387,6,0.330,13500,0,0,1,6.20,8,696
3388,5,0.190,14000,0,0,1,6.30,7,653
3389,7,0.310,12000,0,1,0,6.40,12,722
3390,5,0.250,18000,0,0,1,9.30,13,755
3391,6,0.230,14500,0,0,0,9.70,9,669
3392,4,0.235,13500,0,0,0,7.20,5,740
3393,6,0.360,21500,0,1,1,8.40,6,724
3394,6,0.660,4000,0,0,1,7.10,9,729
3395,7,0.180,21000,0,0,1,6.10,9,613
3396,7,0.320,16500,0,0,1,9.10,12,756
3397,6,0.200,7000,1,1,0,6.20,5,684
3398,7,0.255,14000,0,2,0,5.60,10,690
3399,7,0.140,16000,0,0,1,6.20,5,712
3400,7,0.310,13000,0,1,1,6.40,6,703
3401,6,0.350,13000,0,0,1,7.00,16,719
3402,5,0.385,4000,0,0,1,9.70,6,734
3403,5,0.230,12000,0,1,1,7.90,10,724
3404,6,0.140,20500,0,1,1,6.60,10,586
3405,6,0.360,13500,0,0,1,9.20,14,850
3406,7,0.230,19000,0,1,0,6.00,4,717
3407,6,0.280,13500,0,0,1,7.40,9,698
3408,6,0.230,10000,0,0,0,7.10,6,673
3409,6,0.260,22500,0,2,0,5.70,3,600
3410,6,0.110,13000,0,0,1,5.40,6,691
3411,6,0.260,10500,0,0,0,5.10,9,660
3412,6,0.210,25000,0,1,0,8.00,10,709
3413,5,0.695,4000,0,0,1,6.60,7,565
3414,6,0.270,13500,0,0,1,5.20,14,685
3415,7,0.190,13500,0,1,0,6.40,3,772
3416,7,0.250,14000,0,1,1,9.30,7,712
3417,6,0.260,15500,0,1,1,7.20,11,709
3418,7,0.270,18500,0,0,0,6.60,10,604
3419,5,0.460,7500,0,0,1,11.20,17,747
3420,6,0.350,26500,0,0,1,6.70,12,683
3421,6,0.270,10000,0,0,1,7.00,7,607
3422,6,0.290,16000,1,1,0,6.20,5,637
3423,6,0.130,15000,0,0,1,6.90,7,746
3424,5,0.300,16000,0,0,1,7.00,16,840
3425,6,0.220,17000,0,0,1,8.90,7,674
3426,7,0.280,23500,1,1,1,6.40,15,578
3427,6,0.160,12500,0,0,1,6.30,10,699
3428,6,0.250,18500,1,3,1,7.40,6,563
3429,7,0.190,17000,0,0,0,7.30,10,699
3430,6,0.190,20000,0,0,0,5.50,14,666
3431,6,0.320,7000,0,0,1,7.90,4,561
3432,6,0.150,14500,0,0,1,5.60,10,660
3433,6,0.140,20500,0,1,1,6.60,10,570
3434,6,0.380,15000,0,0,1,7.60,16,662
3435,7,0.280,13000,0,0,0,8.60,10,698
3436,6,0.180,12000,0,0,0,7.60,4,730
3437,7,0.160,13500,0,0,0,6.10,3,703
3438,7,0.430,19500,1,2,0,9.50,5,617
3439,7,0.330,16000,0,0,0,4.90,13,715
3440,8,0.250,13000,0,2,0,8.10,3,737
3441,5,0.220,15000,0,0,1,5.50,14,698
3442,5,0.190,12500,0,1,1,6.50,5,568
3443,6,0.210,14000,1,1,1,6.00,4,627
3444,6,0.580,30000,0,2,1,6.60,13,683
3445,6,0.270,23000,0,1,1,7.50,5,738
3446,7,0.260,19500,0,0,1,10.00,7,622
3447,6,0.270,10000,0,2,1,7.00,4,566
3448,6,0.310,15000,0,0,1,9.80,8,718
3449,7,0.320,18500,1,2,1,6.10,9,560
3450,7,0.410,34000,1,2,0,6.10,3,579
3451,6,0.190,11500,0,0,1,6.80,5,684
3452,6,0.210,16500,0,0,0,9.70,9,694
3453,5,0.200,19000,0,1,1,6.10,12,563
3454,6,0.230,18000,0,0,1,6.40,3,729
3455,7,0.200,24500,0,0,1,7.40,9,740
3456,6,0.450,15000,0,1,0,6.60,13,723
3457,6,0.340,28000,0,2,0,8.40,3,571
3458,6,0.340,20000,0,2,1,7.65,5,679
3459,6,0.200,13000,0,0,1,6.00,10,710
3460,7,0.280,19500,0,1,0,4.30,13,546
3461,5,0.270,19500,0,0,1,4.30,16,698
3462,7,0.160,18000,0,5,1,6.00,4,481
3463,5,0.270,13500,0,0,1,7.50,8,778
3464,6,0.250,24000,1,3,1,7.60,4,535
3465,5,0.255,28500,0,1,1,9.20,8,713
3466,7,0.130,15500,0,0,1,13.50,11,773
3467,6,0.210,20000,0,1,1,7.40,3,561
3468,7,0.260,17000,0,0,1,7.50,8,621
3469,6,0.640,17000,0,1,1,9.70,15,525
3470,6,0.400,10500,0,0,1,8.10,15,695
3471,7,0.270,38000,0,1,0,6.10,3,597
3472,7,0.260,21000,0,0,0,5.30,10,827
3473,5,0.460,12000,0,0,1,5.80,14,724
3474,7,0.360,15000,0,0,0,4.10,12,834
3475,7,0.200,16500,0,0,0,8.50,8,687
3476,7,0.160,17000,0,0,0,7.20,11,665
3477,6,0.240,18500,0,1,1,7.20,5,742
3478,6,0.190,13500,0,0,1,6.40,12,714
3479,7,0.280,21500,0,0,1,6.90,7,631
3480,6,0.150,21500,0,2,1,11.60,7,665
3481,6,0.170,14500,0,1,1,7.20,11,560
3482,6,0.310,15000,0,0,1,9.80,14,722
3483,8,0.610,23500,0,0,1,5.80,5,610
3484,7,0.210,14500,0,0,0,7.50,5,606
3485,6,0.250,19000,0,2,0,6.60,4,589
3486,7,0.155,17000,0,1,1,9.70,6,740
3487,6,0.250,20500,0,0,1,6.30,10,669
3488,7,0.210,17000,0,0,1,7.10,9,736
3489,6,0.250,10000,0,0,0,6.50,5,630
3490,6,0.190,19500,0,0,0,9.00,13,659
3491,6,0.180,15000,0,0,0,6.70,9,691
3492,7,0.290,28000,0,2,0,9.50,5,623
3493,6,0.160,22000,0,0,0,11.90,10,752
3494,5,0.485,7000,1,1,1,6.10,6,510
3495,6,0.440,9000,0,0,1,7.30,4,641
3496,6,0.190,18000,0,0,1,8.30,10,690
3497,6,0.190,17500,0,0,1,8.40,9,780
3498,6,0.190,14500,0,1,1,8.30,10,773
3499,6,0.290,10000,0,0,1,7.60,4,611
3500,7,0.180,21000,0,1,1,6.80,8,765
3501,5,0.130,12000,1,1,1,6.10,12,671
3502,6,0.320,19000,1,2,0,7.80,8,437
3503,6,0.200,16000,0,0,1,5.60,7,655
3504,6,0.300,18500,0,2,0,7.00,13,657
3505,7,0.230,13000,0,0,0,5.60,13,655
3506,7,0.300,19500,0,0,1,9.00,7,638
3507,6,0.210,19500,0,0,1,8.70,9,735
3508,7,0.180,13000,0,0,1,7.10,9,695
3509,6,0.250,17000,0,1,1,7.50,5,710
3510,6,0.360,11000,0,0,1,6.60,10,699
3511,8,0.220,21500,0,0,1,6.00,10,707
3512,8,0.280,20000,0,0,1,6.30,7,708
3513,6,0.310,17000,0,0,1,5.50,14,626
3514,6,0.150,18000,0,0,0,7.10,12,651
3515,7,0.260,12000,0,1,1,8.90,7,778
3516,8,0.660,38000,0,4,0,10.20,5,456
3517,6,0.230,17000,0,0,1,5.20,14,754
3518,8,0.170,11500,0,0,1,7.30,7,656
3519,6,0.280,13500,0,2,1,7.50,5,629
3520,6,0.330,9500,0,0,0,6.20,5,724
3521,6,0.220,15000,0,0,1,7.50,8,658
3522,8,0.230,16000,0,1,0,7.80,5,651
3523,6,0.350,27500,0,0,0,4.10,6,645
3524,6,0.220,16000,0,0,1,8.10,9,742
3525,7,0.150,14000,0,0,0,5.00,4,725
3526,8,0.320,25500,0,0,1,5.20,5,567
3527,6,0.410,6000,0,0,1,6.00,7,608
3528,6,0.310,9000,0,2,1,6.20,5,667
3529,6,0.320,13000,0,2,1,8.70,6,697
3530,7,0.350,13500,0,0,1,5.30,16,761
3531,6,0.440,20000,0,0,1,6.50,5,721
3532,5,0.460,23000,0,2,1,7.40,3,643
3533,7,0.310,26000,0,0,0,6.20,8,632
3534,7,0.310,12000,0,1,0,6.40,12,706
3535,6,0.320,11500,1,2,1,8.30,4,647
3536,6,0.310,10500,0,0,0,6.80,5,582
3537,7,0.140,16000,0,1,1,6.70,6,564
3538,8,0.330,19000,0,0,0,14.10,15,698
3539,7,0.380,11000,0,0,1,6.20,5,599
3540,5,0.120,16500,0,0,1,4.70,15,785
3541,7,0.360,20000,0,0,1,6.50,17,751
3542,7,0.130,15000,0,0,1,6.50,8,685
3543,7,0.210,30000,0,1,0,8.30,7,755
3544,6,0.410,11000,0,0,1,7.40,6,749
3545,7,0.200,14500,0,2,0,7.60,4,687
3546,7,0.210,17000,0,2,1,8.50,8,708
3547,6,0.470,10500,0,0,1,6.90,13,686
3548,6,0.170,19000,0,0,1,9.00,13,658
3549,6,0.380,7500,0,0,0,5.60,7,652
3550,6,0.260,11500,1,2,1,7.50,5,611
3551,6,0.360,30000,0,0,1,7.00,4,571
3552,7,0.360,31000,0,1,1,9.80,8,716
3553,7,0.360,25000,0,0,0,7.60,4,592
3554,9,0.550,16000,0,0,0,5.40,12,632
3555,4,0.670,5500,0,0,1,5.80,17,645
3556,6,0.240,14000,0,0,1,5.10,9,682
3557,6,0.250,23500,0,1,1,8.20,5,668
3558,6,0.310,15000,0,0,0,6.60,16,713
3559,8,0.230,18500,0,2,0,7.30,4,650
3560,6,0.270,14000,0,0,0,5.60,10,617
3561,5,0.330,11500,0,1,1,9.40,12,709
3562,6,0.300,14000,0,1,1,10.50,5,730
3563,8,0.370,18000,0,0,0,4.10,12,782
3564,7,0.350,8500,0,0,1,5.10,6,709
3565,7,0.140,38000,0,0,1,6.60,7,682
3566,5,0.250,11500,0,0,1,8.00,10,680
3567,7,0.270,20500,1,2,1,4.10,6,579
3568,7,0.190,13500,0,0,1,8.00,10,736
3569,6,0.170,15000,0,0,0,8.00,10,708
3570,7,0.160,22000,0,0,0,11.90,7,707
3571,8,0.290,26500,0,2,1,5.70,9,496
3572,6,0.410,16500,0,0,1,6.50,8,582
3573,6,0.270,20500,0,0,1,10.20,11,705
3574,7,0.280,24500,0,1,0,8.00,10,709
3575,6,0.280,21000,0,2,0,7.10,3,634
3576,6,0.190,18000,0,0,1,8.40,9,756
3577,7,0.850,25500,0,2,1,5.10,9,603
3578,7,0.320,14500,0,2,1,9.60,7,692
3579,7,0.300,17000,0,0,1,7.40,15,764
3580,6,0.395,7000,1,2,1,5.60,10,490
3581,7,0.270,18000,0,0,0,7.20,14,686
3582,6,0.250,14000,0,0,1,5.70,9,744
3583,7,0.320,25500,0,0,0,6.50,14,680
3584,6,0.360,15000,0,0,0,7.40,15,713
3585,6,0.260,26000,0,1,1,7.50,5,716
3586,7,0.250,16000,0,2,0,7.30,7,644
3587,6,0.270,14000,0,1,0,5.80,2,734
3588,6,0.440,10000,1,2,1,6.80,2,628
3589,7,0.270,24500,0,1,1,8.30,10,694
3590,6,0.160,17000,0,0,1,6.10,9,605
3591,5,0.240,17000,0,0,0,6.80,11,744
3592,8,0.200,14500,0,0,1,7.30,4,653
3593,6,0.210,33000,0,1,0,8.60,7,559
3594,6,0.210,12000,0,0,1,6.90,13,751
3595,6,0.310,14500,0,0,1,6.10,15,695
3596,7,0.220,20500,0,1,1,8.70,3,665
3597,7,0.260,17000,0,0,0,5.70,9,731
3598,7,0.320,12000,0,1,0,6.20,8,577
3599,5,0.280,17000,0,0,1,5.40,15,750
3600,6,0.220,25000,0,1,0,7.40,3,722
3601,7,0.130,13500,0,1,1,5.30,10,725
3602,7,0.460,19500,0,1,1,5.60,13,731
3603,6,0.270,9500,0,1,1,5.30,7,725
3604,6,0.180,14500,0,0,1,8.30,10,827
3605,6,0.330,22000,1,1,1,6.80,5,601
3606,7,0.260,17000,0,1,0,7.30,4,702
3607,7,0.270,14500,0,0,0,7.70,12,665
3608,6,0.410,12000,0,0,1,7.20,8,660
3609,7,0.160,15000,1,3,1,8.30,7,550
3610,6,0.270,11500,0,1,1,5.80,2,522
3611,6,0.250,23000,1,2,1,7.60,4,628
3612,5,0.230,29000,0,0,1,9.10,6,632
3613,8,0.550,10500,0,2,0,4.50,5,458
3614,7,0.320,17500,0,0,1,6.40,6,644
3615,6,0.320,24000,1,2,1,7.80,5,604
3616,6,0.250,15000,0,0,1,7.80,5,700
3617,7,0.220,19000,0,0,0,7.00,7,736
3618,5,0.250,13000,0,0,0,6.20,5,689
3619,6,0.230,16500,0,0,0,6.30,10,702
3620,5,0.240,13000,0,0,1,6.50,5,677
3621,6,0.280,13500,0,0,1,6.00,16,775
3622,6,0.310,17000,0,0,1,5.00,4,575
3623,6,0.240,16000,0,0,1,8.20,8,632
3624,6,0.300,24500,0,1,1,9.00,10,715
3625,6,0.220,15500,0,1,1,9.80,14,748
3626,5,0.330,8000,0,0,1,6.10,9,669
3627,6,0.280,22000,0,0,1,5.60,13,699
3628,8,0.150,24500,0,0,0,6.90,7,706
3629,7,0.480,7000,0,0,0,5.00,4,570
3630,7,0.240,21000,0,0,0,5.30,10,688
3631,8,0.310,16000,0,0,0,5.30,7,574
3632,7,0.240,18000,0,0,1,5.80,14,767
3633,5,0.420,20000,0,1,1,7.70,9,578
3634,6,0.310,22000,0,0,1,6.80,5,608
3635,7,0.340,19500,0,1,1,7.20,14,731
3636,7,0.170,16000,0,1,1,11.80,5,739
3637,7,0.210,18500,0,1,1,8.50,14,706
3638,7,0.200,23000,0,0,1,6.00,7,681
3639,8,0.220,15000,0,0,0,5.50,8,725
3640,6,0.210,14000,0,0,1,6.30,7,680
3641,7,0.170,21000,0,1,1,11.30,4,681
3642,7,0.080,25500,0,0,1,6.60,7,656
3643,8,0.270,19500,0,1,1,7.50,5,730
3644,6,0.220,16000,0,0,1,5.40,9,628
3645,6,0.210,13500,0,0,1,9.80,14,735
3646,8,0.560,37000,0,3,0,10.60,4,627
3647,6,0.340,15000,0,2,1,7.10,3,647
3648,6,0.220,21000,0,0,0,4.40,12,690
3649,5,0.620,14000,0,1,1,6.00,13,720
3650,6,0.310,19000,1,2,1,9.60,4,626
3651,9,0.180,24500,0,0,0,7.40,6,691
3652,6,0.410,5000,0,0,1,6.00,7,646
3653,6,0.300,14000,0,0,0,4.70,9,711
3654,8,0.460,17500,1,3,0,6.60,10,576
3655,6,0.220,29000,1,1,0,6.30,4,569
3656,7,0.160,20500,0,0,0,11.50,14,727
3657,7,0.190,15500,0,1,1,6.10,12,742
3658,6,0.170,18500,0,0,1,9.40,9,776
3659,5,0.270,13500,0,0,0,4.40,12,760
3660,9,0.240,17500,1,8,0,5.00,10,399
3661,6,0.160,27000,0,0,1,5.70,3,733
3662,7,0.220,38000,0,0,1,6.60,13,704
3663,6,0.180,24500,0,0,1,5.80,11,726
3664,7,0.270,12000,0,0,0,8.00,7,731
3665,5,0.330,17000,0,0,1,7.90,13,684
3666,6,0.340,20000,0,1,1,7.60,5,708
3667,6,0.240,29500,0,3,1,7.60,4,559
3668,5,0.540,7000,0,1,1,5.20,14,591
3669,8,0.210,14000,0,0,0,5.20,11,697
3670,6,0.320,14000,0,2,0,8.70,6,543
3671,7,0.160,25500,0,1,1,7.60,10,656
3672,8,0.220,14000,0,1,1,6.40,6,688
3673,8,0.400,36000,0,2,0,9.10,6,573
3674,7,0.210,15000,0,2,1,8.20,5,617
3675,6,0.300,25000,0,0,0,7.70,3,734
3676,8,0.200,15000,0,0,0,5.20,8,620
3677,10,0.910,23000,1,3,0,6.00,7,500
3678,6,0.360,11000,0,2,1,7.80,5,564
3679,6,0.230,10000,0,2,1,7.50,5,569
3680,7,0.270,15500,1,2,1,8.90,7,571
3681,7,0.300,24500,0,1,0,7.80,5,757
3682,6,0.440,10000,1,2,1,10.60,4,610
3683,6,0.210,15500,0,0,0,9.70,9,750
3684,6,0.280,16000,0,2,1,5.50,5,635
3685,5,0.310,10000,0,0,1,6.00,16,739
3686,6,0.370,12500,0,0,1,5.10,12,694
3687,6,0.250,13000,1,1,1,10.50,5,661
3688,7,0.330,14000,0,1,1,5.40,3,671
3689,7,0.290,16500,0,1,0,4.40,9,614
3690,6,0.340,16500,0,0,1,4.20,17,694
3691,4,0.335,8000,0,2,1,6.40,8,609
3692,7,0.270,25500,0,0,1,6.50,14,692
3693,5,0.580,4500,0,0,1,8.10,6,615
3694,4,0.210,11500,0,0,1,7.60,13,698
3695,7,0.380,15500,0,0,0,7.00,16,702
3696,7,0.260,16500,0,1,0,6.30,4,745
3697,6,0.100,21500,0,0,1,8.20,11,697
3698,7,0.300,19500,1,2,0,7.40,6,579
3699,6,0.340,12500,1,1,1,8.10,3,651
3700,8,0.330,17000,0,2,0,11.60,13,690
3701,6,0.160,15500,1,3,1,6.70,3,571
3702,6,0.360,11000,0,0,1,6.60,10,710
3703,5,0.320,20000,0,0,1,6.40,12,682
3704,6,0.430,16000,0,0,0,5.00,13,672
3705,5,0.260,25000,0,0,1,7.50,8,697
3706,6,0.300,45500,0,1,1,7.10,12,725
3707,6,0.230,14500,0,0,1,9.10,9,819
3708,5,0.160,14500,0,2,1,5.30,7,670
3709,6,0.300,24500,0,1,0,6.70,6,709
3710,6,0.180,18000,0,0,1,14.50,5,704
3711,6,0.170,15500,0,0,1,8.60,10,685
3712,8,0.280,19500,0,0,1,7.40,12,689
3713,5,0.415,8500,0,0,1,6.00,7,750
3714,6,0.240,15000,0,1,0,8.90,10,795
3715,7,0.340,14000,0,1,0,5.40,12,523
3716,7,0.360,18500,0,0,0,7.10,15,723
3717,6,0.330,15000,0,0,1,6.00,16,712
3718,6,0.220,27500,0,0,0,5.20,5,576
3719,8,0.320,25500,0,0,1,5.20,5,581
3720,6,0.340,5000,0,0,1,6.50,5,627
3721,6,0.120,15000,0,0,0,8.10,12,745
3722,6,0.340,14500,0,0,1,10.60,13,717
3723,7,0.220,15000,0,0,1,4.00,13,710
3724,6,0.280,21500,0,0,1,6.20,17,627
3725,5,0.270,16000,0,1,1,6.60,7,745
3726,6,0.230,19500,1,1,0,7.90,4,659
3727,6,0.190,16000,0,0,0,8.50,8,688
3728,7,0.350,12500,0,0,0,9.90,7,687
3729,7,0.410,18000,0,0,1,6.20,8,558
3730,6,0.280,12000,0,0,0,6.70,3,730
3731,6,0.160,15000,0,0,1,6.60,10,710
3732,7,0.400,19500,0,1,1,9.20,5,720
3733,7,0.210,13500,0,0,1,4.40,6,695
3734,8,0.200,24500,0,0,1,5.50,11,711
3735,6,0.340,11000,0,0,1,8.30,4,619
3736,5,0.180,19500,0,0,1,7.00,13,678
3737,6,0.350,14000,1,1,1,7.70,6,695
3738,6,0.320,6500,0,0,1,5.60,4,620
3739,7,0.310,13000,0,2,1,5.30,4,627
3740,6,0.130,14000,0,2,1,6.80,8,689
3741,7,0.290,13000,0,2,1,7.10,9,648
3742,5,0.200,20000,0,0,1,6.00,7,698
3743,6,0.270,17500,0,1,1,6.50,5,728
3744,6,0.360,13500,0,0,0,10.80,14,719
3745,8,0.250,25500,0,2,0,7.60,4,657
3746,6,0.320,14500,0,0,1,10.50,14,685
3747,7,0.390,30500,0,1,0,6.10,3,743
3748,6,0.550,21500,0,1,1,7.90,4,733
3749,6,0.270,24500,0,0,1,6.60,13,743
3750,7,0.280,24000,1,3,1,6.10,9,437
3751,5,0.260,17000,0,0,1,6.60,4,721
3752,7,0.390,14000,0,0,1,8.60,13,720
3753,7,0.150,17500,0,0,1,6.70,6,623
3754,6,0.230,21500,1,6,1,6.00,10,364
3755,7,0.280,14500,0,2,1,9.50,8,654
3756,6,0.260,17500,0,0,1,7.10,15,694
3757,6,0.340,16500,1,2,1,7.80,2,613
3758,8,0.280,22000,0,0,0,5.20,11,627
3759,7,0.240,15000,0,0,1,7.20,8,678
3760,9,0.430,17000,1,4,0,6.10,6,489
3761,5,0.415,7500,0,0,1,7.50,8,584
3762,7,0.280,14000,0,1,1,6.60,13,769
3763,7,0.155,25500,0,0,1,11.50,8,652
3764,6,0.400,12000,0,0,1,6.90,10,735
3765,8,0.180,15000,0,0,0,7.00,10,715
3766,6,0.240,25500,1,3,0,8.10,3,602
3767,6,0.280,14000,0,1,0,8.70,3,706
3768,7,0.300,20000,0,0,1,5.70,9,773
3769,7,0.430,13000,0,2,1,6.70,6,612
3770,7,0.210,41000,0,2,0,7.00,4,634
3771,6,0.350,11000,0,0,1,6.30,7,597
3772,6,0.160,18500,0,0,1,7.10,6,731
3773,7,0.250,20500,0,0,1,6.00,7,678
3774,7,0.365,7000,0,0,1,6.70,3,641
3775,5,0.220,13500,1,1,1,9.30,10,689
3776,9,0.320,21000,0,2,0,7.80,5,638
3777,6,0.370,25500,0,0,0,15.50,8,656
3778,7,0.320,13500,0,0,0,6.30,13,658
3779,6,0.400,22500,1,2,0,7.20,5,574
3780,6,0.410,11000,0,0,1,9.60,4,638
3781,8,0.180,16500,0,3,0,7.50,5,658
3782,5,0.150,14000,0,1,1,4.60,10,730
