Observation,Vote,Age,HomeOwner,Gender,Married,HouseholdSize,Income,Education,Religious
6244,decided,52,0,male,0,1,38.5,20,1
6245,decided,36,0,female,1,2,88,18,1
6246,decided,33,1,female,1,3,86,18,1
6247,decided,76,1,male,1,3,22,20,0
6248,decided,48,1,female,1,5,103,20,1
6249,undecided,40,1,female,0,1,22,15,1
6250,decided,71,1,male,1,2,145,20,0
6251,decided,52,1,female,0,2,58,8,1
6252,decided,44,1,male,0,1,98,12,0
6253,decided,33,1,female,1,6,61,12,1
6254,undecided,46,1,female,0,2,38,15,0
6255,decided,45,0,other,1,4,46,8,0
6256,decided,49,0,female,0,2,4,8,0
6257,decided,45,1,female,1,4,269,20,0
6258,decided,54,1,female,1,5,35,8,1
6259,decided,54,1,male,0,1,99,20,0
6260,undecided,48,1,female,1,3,14,20,0
6261,decided,45,1,female,1,5,184,9,1
6262,decided,63,1,other,1,2,45,8,0
6263,decided,38,1,female,1,4,127,12,1
6264,decided,36,1,female,1,4,229,12,1
6265,undecided,48,1,female,1,6,50,12,1
6266,decided,56,1,male,0,2,165,20,1
6267,decided,64,1,male,0,6,20,20,1
6268,decided,56,1,female,1,2,62,18,1
6269,undecided,63,1,female,1,5,14,20,0
6270,decided,38,1,male,0,2,35,9,0
6271,decided,53,1,male,0,1,138,20,0
6272,undecided,44,1,female,0,1,177,16,1
6273,decided,61,1,female,0,2,9,8,0
6274,decided,35,1,male,0,1,237,15,1
6275,decided,47,1,other,1,5,106,20,1
6276,decided,52,0,male,0,1,132,8,1
6277,undecided,55,1,female,1,5,100,18,0
6278,undecided,40,1,female,0,1,79,16,0
6279,decided,31,0,female,1,5,183,15,0
6280,decided,52,1,female,1,6,41,8,0
6281,undecided,40,1,female,1,6,87,15,1
6282,decided,29,0,female,0,5,135,8,0
6283,undecided,39,0,male,1,3,77,15,1
6284,decided,53,1,female,1,3,31,18,1
6285,undecided,53,1,female,1,3,110,20,0
6286,undecided,44,1,other,1,5,42,15,0
6287,decided,38,1,female,1,4,116,12,0
6288,undecided,48,1,female,1,4,145,18,0
6289,decided,35,1,female,1,3,83,18,1
6290,undecided,52,1,female,1,6,141,15,0
6291,decided,30,0,male,0,1,37.5,18,1
6292,decided,68,0,male,1,6,165,20,0
6293,undecided,54,1,female,1,5,96,15,1
6294,decided,24,1,other,1,3,33,11,1
6295,decided,41,1,female,1,4,187,15,0
6296,decided,32,0,male,1,2,73,8,1
6297,undecided,36,1,female,1,3,345,15,1
6298,undecided,37,1,other,0,1,70,18,0
6299,decided,72,1,other,1,2,61,20,1
6300,undecided,44,1,female,1,6,173,15,0
6301,decided,51,1,female,1,5,252,12,0
6302,undecided,45,1,female,0,1,87,20,0
6303,undecided,62,1,female,1,4,8,20,0
6304,undecided,30,1,other,0,2,27,14,0
6305,undecided,59,1,female,1,4,100.5,13,1
6306,undecided,78,1,female,1,5,127,20,0
6307,decided,47,0,female,0,1,34,8,1
6308,decided,37,1,female,1,3,74,8,1
6309,decided,34,0,female,1,3,100,8,1
6310,decided,49,1,female,0,4,55,18,1
6311,undecided,53,1,other,1,4,5,16,1
6312,decided,36,1,female,1,5,69,12,1
6313,undecided,38,1,female,1,5,112,15,0
6314,undecided,60,1,female,0,1,60,16,0
6315,undecided,41,1,female,1,4,87,15,1
6316,undecided,37,1,female,1,3,138,18,0
6317,decided,35,0,female,1,5,29,12,0
6318,decided,49,1,male,0,4,25,9,1
6319,decided,48,0,male,0,1,145,20,0
6320,undecided,55,1,female,1,3,28,20,0
6321,undecided,48,1,female,1,6,124,18,0
6322,decided,36,0,male,1,3,100,12,0
6323,decided,32,1,female,1,4,323,18,0
6324,undecided,45,1,female,1,4,100,18,0
6325,decided,34,1,female,1,5,99,8,0
6326,decided,44,1,female,1,4,202,15,0
6327,decided,30,0,female,0,1,82,8,0
6328,decided,39,1,female,1,5,209,15,1
6329,undecided,60,1,female,1,3,26,20,0
6330,undecided,31,1,female,1,4,103,15,0
6331,decided,57,1,male,0,1,24,8,0
6332,decided,44,1,female,1,2,101,12,1
6333,decided,50,1,female,0,4,25,8,0
6334,undecided,42,1,female,1,2,164,15,0
6335,decided,49,0,female,1,4,163,8,1
6336,decided,61,0,male,1,3,95,20,0
6337,decided,46,1,female,0,1,104.5,20,1
6338,decided,24,1,female,0,3,227,12,1
6339,undecided,57,1,female,1,5,162,13,0
6340,decided,29,1,male,1,4,288,12,1
6341,undecided,51,1,female,1,7,128,15,0
6342,decided,40,1,female,1,5,149,12,0
6343,decided,61,0,other,1,3,136,20,1
6344,undecided,71,1,female,1,4,56,20,0
6345,decided,52,1,male,0,1,134,18,1
6346,decided,52,1,female,1,2,9,8,1
6347,decided,66,1,male,1,2,68.5,20,1
6348,undecided,47,1,female,1,6,77,20,0
6349,decided,42,1,female,1,3,57,20,1
6350,decided,61,0,female,1,4,48,8,1
6351,undecided,47,1,female,0,1,34,20,0
6352,undecided,60,1,female,1,4,124,20,0
6353,decided,60,1,male,0,1,51,20,1
6354,decided,42,1,female,1,6,239,12,0
6355,decided,34,1,female,1,5,174,8,1
6356,undecided,42,1,female,1,3,210,18,0
6357,undecided,43,1,other,1,2,39,18,0
6358,decided,67,1,male,1,5,137,20,0
6359,undecided,50,0,other,1,3,31,16,0
6360,undecided,36,1,female,1,3,111.5,18,0
6361,decided,42,1,female,1,6,175,15,0
6362,decided,50,1,female,1,2,89,18,1
6363,decided,41,1,female,0,1,112,18,1
6364,undecided,54,1,female,1,2,155,16,0
6365,decided,56,1,male,1,4,298,15,1
6366,undecided,35,1,female,1,2,61,18,0
6367,decided,41,0,male,1,4,120,8,0
6368,undecided,75,0,female,1,3,52,20,0
6369,decided,22,1,female,1,5,105,12,0
6370,decided,33,0,female,1,6,118,17,1
6371,decided,50,1,male,1,2,64,20,1
6372,decided,50,1,male,1,2,101,18,0
6373,decided,42,1,female,0,1,6,18,1
6374,decided,32,1,female,1,5,64,8,0
6375,decided,59,1,female,0,1,114.5,20,1
6376,undecided,60,1,female,1,3,67,20,0
6377,undecided,56,1,female,1,5,45,20,0
6378,decided,50,1,other,0,1,82,20,1
6379,decided,38,0,male,1,3,147,12,1
6380,decided,61,0,female,1,3,35,8,1
6381,undecided,31,1,male,1,5,136,15,1
6382,undecided,39,1,female,1,2,111,18,0
6383,decided,64,1,other,1,2,83,20,1
6384,decided,35,1,female,0,3,181,8,0
6385,undecided,36,1,female,1,4,149,15,1
6386,undecided,68,1,female,1,4,63,16,0
6387,decided,73,0,male,0,2,77,8,0
6388,undecided,63,1,female,1,2,59,20,0
6389,decided,56,0,female,0,2,20,8,0
6390,decided,45,1,female,1,2,97,18,1
6391,decided,39,1,female,0,1,82,9,1
6392,decided,63,0,female,0,2,26,10,1
6393,undecided,35,1,female,1,2,134,15,1
6394,decided,38,1,female,1,3,60,18,1
6395,decided,39,1,female,1,3,101,12,1
6396,decided,58,0,female,1,2,28,8,1
6397,decided,44,1,female,1,7,335,15,1
6398,decided,50,1,male,1,4,108,20,0
6399,decided,69,1,female,1,2,9,8,0
6400,decided,65,1,female,0,2,24,8,1
6401,decided,68,1,male,1,5,15,8,1
6402,undecided,34,0,male,1,4,116,15,1
6403,decided,35,0,female,0,1,83.5,8,0
6404,decided,48,1,female,1,4,60,12,0
6405,decided,55,1,other,1,5,73,20,1
6406,decided,67,1,female,1,2,236,20,1
6407,undecided,41,0,female,1,5,120,18,0
6408,undecided,42,0,female,1,6,41,18,0
6409,decided,47,1,male,1,4,92,20,0
6410,decided,44,1,female,1,6,170,9,0
6411,decided,57,1,male,1,4,42,20,0
6412,undecided,53,1,female,1,3,43,18,0
6413,decided,39,1,female,1,5,99,12,0
6414,decided,23,1,female,1,5,153,12,0
6415,undecided,55,1,female,0,1,130,20,0
6416,undecided,37,1,male,0,1,98,15,0
6417,decided,44,1,female,1,5,112,8,0
6418,undecided,55,1,female,1,4,105,15,1
6419,decided,31,1,female,1,6,309,8,1
6420,decided,36,1,female,1,2,114,8,0
6421,undecided,32,0,female,1,6,82,15,0
6422,decided,27,1,female,1,6,110,8,0
6423,undecided,51,1,female,1,5,17,20,0
6424,undecided,62,1,female,1,3,89,20,0
6425,decided,49,1,female,1,3,60,18,1
6426,decided,34,1,other,1,3,65,8,1
6427,decided,62,1,male,0,2,5,20,1
6428,undecided,54,1,female,1,4,102,15,0
6429,decided,45,1,female,1,5,133,12,1
6430,decided,33,1,female,1,5,195,12,1
6431,undecided,47,1,female,0,2,42,18,0
6432,decided,43,1,female,1,2,27,18,1
6433,decided,42,0,female,1,4,43.5,9,0
6434,decided,66,1,female,0,2,47,20,1
6435,undecided,41,0,female,1,4,145,18,0
6436,undecided,53,1,female,1,2,58,18,0
6437,decided,34,1,other,1,3,199,12,1
6438,decided,37,1,female,1,6,225,15,0
6439,undecided,50,1,female,0,5,127,15,0
6440,decided,78,1,female,1,3,56,8,0
6441,decided,59,1,male,1,3,203,15,0
6442,undecided,38,1,female,0,1,103,18,0
6443,undecided,32,1,female,1,3,99,15,0
6444,undecided,67,1,female,1,4,68,20,0
6445,decided,21,1,male,1,6,31,12,0
6446,decided,46,1,female,1,2,62,9,0
6447,undecided,60,1,female,1,3,93,20,0
6448,decided,61,1,female,1,2,106,8,1
6449,decided,72,1,female,1,3,42,10,1
6450,undecided,32,1,female,1,5,138,15,1
6451,undecided,26,0,female,0,1,121.5,18,0
6452,decided,54,1,male,1,2,240,8,0
6453,decided,45,1,female,1,4,69,12,1
6454,decided,52,1,female,1,3,86,20,1
6455,undecided,34,0,female,1,2,116,18,0
6456,decided,47,1,female,1,5,76,12,0
6457,undecided,61,1,female,1,5,81,16,0
6458,undecided,66,1,female,1,3,13,20,0
6459,decided,65,1,male,1,5,332,20,1
6460,decided,42,1,female,1,4,94,12,1
6461,undecided,47,1,male,0,3,81.5,15,0
6462,undecided,60,1,female,1,5,64,20,0
6463,decided,52,1,female,1,2,146,12,1
6464,decided,57,0,female,1,3,93,8,1
6465,undecided,68,1,female,0,1,67.5,20,0
6466,undecided,57,1,female,0,1,98,20,0
6467,decided,50,1,female,1,3,99,18,1
6468,decided,35,0,male,0,1,156,8,1
6469,undecided,53,1,female,1,7,159,15,1
6470,decided,55,1,female,0,3,61,10,0
6471,undecided,43,1,female,1,6,127,13,0
6472,undecided,42,1,other,1,2,175,18,0
6473,undecided,50,1,female,1,4,80,20,0
6474,undecided,34,1,female,1,6,165,15,1
6475,decided,43,1,male,1,2,69.5,18,0
6476,decided,36,1,female,0,2,30,12,0
6477,decided,64,1,female,1,2,27,8,1
6478,decided,60,1,female,1,5,492,20,0
6479,decided,33,1,female,1,5,104,18,1
6480,undecided,57,1,female,0,1,40,13,0
6481,undecided,70,1,female,1,5,50,20,0
6482,decided,45,1,female,1,7,125,12,1
6483,undecided,50,1,female,1,5,120,15,0
6484,undecided,46,1,female,1,3,85,13,1
6485,undecided,46,1,female,1,3,58,18,0
6486,decided,48,0,male,1,4,127,18,0
6487,decided,49,1,female,1,5,156,20,1
6488,undecided,46,1,female,0,1,47,16,1
6489,decided,42,1,female,0,3,42,18,1
6490,undecided,65,1,female,0,2,93,20,0
6491,undecided,35,1,male,1,5,129,15,0
6492,decided,31,1,female,1,3,205,8,0
6493,decided,29,1,female,1,5,542,17,1
6494,decided,41,1,female,1,2,101,18,1
6495,undecided,76,1,female,1,4,76,20,0
6496,decided,55,1,female,0,1,123,20,1
6497,decided,44,1,female,0,1,113,20,1
6498,decided,51,0,female,1,3,136,8,1
6499,undecided,34,0,male,1,3,125,8,1
6500,decided,51,1,female,1,3,70,18,1
6501,undecided,34,1,female,1,6,126,15,1
6502,decided,35,1,female,1,5,128,18,1
6503,decided,76,1,male,1,3,144,20,1
6504,decided,49,0,female,0,1,18,8,0
6505,decided,67,1,male,0,1,6,8,1
6506,decided,50,1,male,1,2,81,8,0
6507,decided,56,0,male,0,1,199,8,0
6508,decided,60,1,male,1,4,163,20,1
6509,decided,47,1,male,1,5,128,8,1
6510,decided,50,1,male,1,4,97,20,0
6511,decided,35,1,male,0,4,192,8,1
6512,undecided,55,1,female,1,2,73,16,0
6513,decided,37,0,female,0,1,5,8,1
6514,decided,73,1,female,0,1,94,20,1
6515,decided,43,1,female,0,3,53,12,0
6516,decided,60,0,male,0,1,36,8,0
6517,undecided,46,1,male,1,4,58,15,1
6518,undecided,37,1,male,0,3,56,15,0
6519,undecided,62,1,female,1,2,74,16,1
6520,decided,39,1,female,1,4,102,8,0
6521,decided,44,1,female,1,5,455,15,1
6522,decided,48,1,male,1,3,6,8,1
6523,undecided,33,1,female,0,2,39,15,0
6524,undecided,49,0,female,1,3,172,18,0
6525,decided,47,1,female,1,2,146,8,0
6526,undecided,59,0,female,0,1,73,13,1
6527,decided,36,1,male,1,5,176,12,0
6528,decided,36,1,female,1,4,67,12,1
6529,decided,45,1,male,1,3,258,8,0
6530,decided,65,1,female,1,5,97,20,1
6531,undecided,61,1,female,1,4,129,13,0
6532,decided,33,0,female,0,1,46.5,8,0
6533,undecided,53,1,male,1,2,63,16,0
6534,decided,53,0,female,0,3,59.5,8,1
6535,decided,60,1,male,1,5,31,20,1
6536,decided,44,1,female,1,5,110,12,1
6537,decided,39,1,female,1,3,101.5,18,1
6538,undecided,45,1,female,1,2,163,18,0
6539,decided,56,1,female,1,3,75,20,1
6540,decided,45,1,male,1,2,126.5,8,0
6541,decided,52,0,female,1,4,327,15,0
6542,undecided,57,1,male,1,5,124,16,0
6543,undecided,44,1,female,1,3,170,18,0
6544,decided,64,0,female,0,1,11,10,0
6545,undecided,54,1,female,1,3,97,20,0
6546,decided,45,1,female,1,3,148,20,1
6547,undecided,76,1,male,1,3,61,16,1
6548,undecided,53,0,female,1,3,28,20,0
6549,decided,39,1,other,1,3,39,8,1
6550,decided,45,1,female,1,2,91,18,1
6551,decided,46,1,female,1,6,47,8,0
6552,decided,55,1,male,1,5,121,20,0
6553,decided,30,1,female,1,2,121,18,1
6554,undecided,42,1,female,1,3,70,18,0
6555,decided,31,0,female,1,2,266,18,1
6556,decided,46,0,male,0,1,32,20,1
6557,decided,42,1,male,1,5,100,8,1
6558,undecided,56,1,female,1,4,126,20,0
6559,decided,43,1,male,0,1,186,20,0
6560,decided,44,1,female,1,4,161,18,1
6561,decided,41,1,male,1,2,523,9,1
6562,decided,57,1,male,1,5,43,12,1
6563,undecided,52,1,other,1,6,74,16,0
6564,decided,60,1,female,0,2,38.5,10,1
6565,undecided,51,1,female,1,2,114,18,1
6566,undecided,60,1,female,1,3,160,20,0
6567,decided,47,0,male,1,6,60,8,0
6568,decided,51,1,female,1,4,93,8,0
6569,undecided,56,1,male,1,5,49,13,1
6570,undecided,25,1,female,1,4,41,15,1
6571,decided,48,1,female,1,5,134.5,8,0
6572,decided,74,1,female,1,3,171,20,1
6573,decided,43,0,male,1,2,122,18,0
6574,undecided,54,1,female,1,5,109,15,0
6575,decided,44,1,female,1,4,123,12,0
6576,decided,30,1,male,0,1,72,18,0
6577,decided,60,1,male,0,1,72,20,0
6578,undecided,51,1,female,1,5,72,20,0
6579,decided,56,1,female,1,4,58,20,1
6580,decided,19,1,female,1,7,222,8,0
6581,decided,35,0,female,1,4,78,8,0
6582,decided,41,1,female,1,3,36,18,1
6583,decided,58,0,other,1,2,70,20,1
6584,decided,61,1,male,0,2,122,20,0
6585,undecided,52,1,female,1,6,108,18,0
6586,decided,42,1,female,1,4,88,8,0
6587,undecided,52,0,female,0,1,73,18,0
6588,decided,34,1,male,1,4,192,15,1
6589,decided,55,1,female,1,6,180,15,0
6590,decided,40,0,female,0,1,47,20,1
6591,undecided,42,1,female,1,5,110,15,1
6592,undecided,69,1,female,1,4,91,16,1
6593,decided,75,1,female,0,2,22,20,1
6594,decided,24,1,male,1,2,132,17,1
6595,undecided,55,1,male,1,3,68,16,0
6596,undecided,38,1,female,1,2,31,18,0
6597,undecided,39,1,other,1,3,27,8,0
6598,decided,38,0,female,1,4,118,8,1
6599,undecided,44,1,female,1,2,48,15,1
6600,decided,42,1,other,1,5,256,18,1
6601,decided,43,1,female,1,5,65,8,0
6602,decided,51,0,female,1,2,69,20,1
6603,decided,51,0,female,0,1,52,10,1
6604,decided,24,1,male,1,2,131,18,1
6605,decided,33,0,male,1,3,68.5,8,1
6606,decided,44,1,male,1,5,89,18,0
6607,decided,41,1,male,1,4,97,12,1
6608,decided,50,1,female,1,3,33,18,1
6609,decided,67,1,female,1,2,83,20,1
6610,decided,44,1,male,1,3,47,20,0
6611,undecided,36,1,female,1,6,134,15,0
6612,undecided,55,1,female,1,3,125.5,8,0
6613,undecided,57,1,female,1,3,148,20,0
6614,undecided,40,1,female,1,4,137,15,1
6615,undecided,54,1,female,1,4,119,20,0
6616,undecided,45,1,female,0,6,5,16,0
6617,undecided,49,1,female,1,3,47,20,0
6618,decided,33,1,female,1,3,24,12,1
6619,decided,32,1,female,0,1,65.5,18,1
6620,undecided,69,1,female,1,3,218,20,0
6621,decided,36,0,female,0,2,7,8,0
6622,decided,44,0,female,0,1,27,18,1
6623,undecided,50,1,female,1,4,66,20,0
6624,decided,49,1,male,0,1,55,18,0
6625,decided,41,1,female,1,2,119,18,1
6626,decided,41,0,other,1,2,46.5,8,1
6627,decided,37,1,female,1,5,83,12,0
6628,decided,59,1,male,0,1,75,20,1
6629,undecided,28,0,female,0,1,81,15,1
6630,decided,41,0,female,1,6,96,8,0
6631,decided,50,1,male,1,4,6,18,1
6632,undecided,49,1,other,1,5,69,20,0
6633,undecided,62,1,female,1,4,103,13,0
6634,decided,43,1,other,1,3,199,15,1
6635,decided,41,1,female,1,2,8,18,1
6636,decided,37,0,female,1,3,102,8,0
6637,decided,42,1,female,1,7,256,15,0
6638,undecided,59,1,female,1,2,32,16,1
6639,decided,69,1,female,1,4,127,20,1
6640,decided,55,1,female,1,3,77,10,0
6641,undecided,45,1,female,1,4,119,12,1
6642,decided,40,1,female,0,1,48,8,0
6643,undecided,37,1,female,1,5,79,15,1
6644,undecided,57,1,female,1,5,88,16,1
6645,undecided,42,1,other,1,4,103,18,0
6646,decided,57,1,female,1,4,147,20,1
6647,undecided,38,1,female,1,4,29,18,0
6648,undecided,63,1,female,0,1,17,20,0
6649,undecided,46,1,female,1,2,51,18,0
6650,decided,53,1,female,0,1,26,20,1
6651,undecided,35,0,male,1,3,129,15,0
6652,decided,70,1,male,0,1,105,20,0
6653,decided,61,1,female,0,2,92,20,1
6654,undecided,46,1,male,1,3,146.5,15,0
6655,undecided,39,1,female,1,4,92,15,0
6656,decided,49,0,female,0,3,32,8,1
6657,decided,60,1,female,0,5,87,20,1
6658,undecided,70,1,female,1,4,91,16,0
6659,decided,44,1,female,1,5,67,12,0
6660,decided,53,0,female,1,2,72,8,1
6661,undecided,50,1,other,1,4,101,18,0
6662,undecided,48,1,female,1,4,172,20,0
6663,decided,46,1,other,0,4,61,18,1
6664,decided,76,1,male,0,2,19,20,0
6665,undecided,45,0,female,1,4,93,16,0
6666,decided,33,1,other,1,5,65,8,0
6667,undecided,49,1,other,1,2,102.5,15,1
6668,undecided,51,1,female,0,1,28,18,0
6669,undecided,46,1,female,1,4,83,15,0
6670,decided,45,1,female,1,3,176,12,0
6671,decided,51,1,female,1,2,75,9,1
6672,undecided,28,1,female,0,4,88,15,0
6673,undecided,53,1,other,1,4,157,20,0
6674,undecided,57,1,other,1,2,121,15,1
6675,undecided,47,0,other,1,5,117,15,1
6676,undecided,40,1,female,1,4,81,15,0
6677,undecided,40,1,female,0,1,104,15,0
6678,undecided,41,1,female,0,5,40,15,0
6679,decided,36,1,female,1,3,200.5,8,0
6680,undecided,59,1,female,0,1,36,20,0
6681,decided,47,1,male,0,1,94,20,0
6682,undecided,40,0,female,1,6,71,15,0
6683,undecided,37,1,male,1,7,139,15,1
6684,decided,39,1,male,0,1,62,18,1
6685,decided,38,1,female,0,1,93.5,18,1
6686,undecided,32,1,female,0,3,134,15,1
6687,decided,31,1,female,1,2,91.5,8,1
6688,decided,53,1,female,0,2,17,10,0
6689,decided,54,1,female,1,4,102,20,1
6690,decided,71,1,female,1,2,91,20,1
6691,decided,36,1,male,1,5,119,12,0
6692,undecided,56,1,female,1,4,178,20,0
6693,decided,29,1,female,1,4,94,12,0
6694,decided,47,1,female,1,4,88.5,20,1
6695,decided,38,1,other,0,1,131.5,12,0
6696,decided,40,1,female,1,2,191,15,0
6697,undecided,53,1,female,1,6,169,15,0
6698,undecided,58,1,female,0,2,33,16,0
6699,decided,45,1,female,1,5,229,15,1
6700,undecided,62,1,female,0,6,88.5,16,0
6701,decided,38,0,other,0,1,60.5,9,0
6702,decided,51,1,female,1,3,515,18,0
6703,decided,67,1,female,1,4,235,16,1
6704,undecided,47,1,female,1,5,54,15,0
6705,undecided,54,0,female,1,5,68,15,1
6706,decided,53,1,female,1,5,67,12,1
6707,decided,40,1,female,1,4,32,18,1
6708,undecided,35,1,female,1,4,161,18,0
6709,undecided,51,1,female,1,3,80,15,1
6710,decided,61,1,female,1,3,44.5,20,1
6711,decided,57,1,male,0,2,74,20,1
6712,decided,47,1,female,1,4,143,18,1
6713,undecided,44,1,female,1,5,67.5,15,1
6714,undecided,48,1,female,1,5,23,18,0
6715,decided,64,1,female,1,3,56,10,0
6716,decided,62,1,female,0,1,31,20,1
6717,decided,39,0,female,0,2,26,8,1
6718,decided,35,1,female,1,4,78,12,1
6719,undecided,43,1,female,1,5,118,15,1
6720,decided,48,1,female,1,5,160,8,0
6721,decided,38,0,male,0,6,83,12,0
6722,decided,47,1,male,1,5,184,15,1
6723,decided,34,1,female,1,4,290,15,0
6724,undecided,32,1,female,0,3,60,18,0
6725,undecided,52,1,other,0,4,63.5,18,0
6726,decided,41,0,female,1,3,114,8,1
6727,decided,40,1,female,1,3,159,12,0
6728,decided,67,0,female,1,2,50,20,1
6729,undecided,24,0,female,1,2,155,14,1
6730,undecided,43,1,female,0,5,100,18,1
6731,decided,50,1,male,1,7,105,12,0
6732,decided,53,1,female,0,4,44,20,1
6733,undecided,49,1,other,1,2,209,18,0
6734,decided,49,1,female,1,3,186,15,1
6735,undecided,48,1,female,1,4,46,16,0
6736,decided,64,1,male,1,4,88,20,1
6737,decided,63,1,male,1,3,85,20,0
6738,undecided,74,1,female,0,4,14,16,0
6739,decided,44,0,male,0,1,57,8,1
6740,undecided,52,1,female,1,2,100,18,0
6741,undecided,52,1,male,1,3,80,15,0
6742,decided,32,1,female,0,1,37,17,0
6743,decided,37,1,female,0,2,138,12,0
6744,decided,47,1,female,1,3,16,9,0
6745,decided,53,1,female,1,7,58,20,1
6746,decided,24,1,male,1,2,32,17,1
6747,decided,58,0,female,1,2,411,8,0
6748,decided,43,1,male,1,5,294,15,0
6749,decided,34,1,female,1,4,83,12,0
6750,decided,38,1,male,0,1,20,18,0
6751,decided,49,1,other,1,2,60,8,0
6752,decided,52,0,female,1,4,95.5,8,1
6753,decided,30,0,male,1,6,61,8,0
6754,decided,52,1,female,0,1,39,10,0
6755,decided,41,0,female,1,3,126,18,1
6756,decided,46,0,male,0,3,130,10,1
6757,decided,28,1,female,1,3,72,8,0
6758,decided,55,0,female,0,1,46.5,18,1
6759,decided,58,0,female,1,2,50,8,1
6760,undecided,56,1,female,1,5,64.5,16,1
6761,decided,52,1,female,1,5,78,20,1
6762,decided,56,1,female,0,1,7,20,1
6763,undecided,63,1,other,1,3,92,20,0
6764,undecided,74,1,female,1,3,58,20,0
6765,undecided,42,1,female,1,2,82,13,1
6766,undecided,40,0,male,1,3,39,15,0
6767,decided,44,1,female,1,4,207,15,1
6768,undecided,62,1,female,1,3,53,20,0
6769,decided,65,1,male,1,3,79,20,1
6770,undecided,33,1,female,1,4,57,15,0
6771,decided,49,0,female,0,2,18,8,1
6772,decided,40,0,other,1,3,143,12,0
6773,decided,49,1,male,1,3,92,20,1
6774,decided,67,1,female,1,2,193,8,0
6775,decided,50,0,female,1,2,58,20,1
6776,decided,49,1,male,0,1,175.5,9,0
6777,decided,67,0,female,1,3,8,8,0
6778,decided,33,1,female,1,2,176,18,1
6779,undecided,54,0,female,1,6,70,16,1
6780,undecided,34,1,female,1,5,133,15,0
6781,undecided,64,1,female,0,3,6,20,0
6782,decided,53,1,female,1,2,15,12,1
6783,decided,28,1,female,1,4,90,8,1
6784,undecided,44,1,female,1,5,161,15,1
6785,undecided,57,1,male,1,4,103,8,0
6786,decided,55,1,female,1,3,149,20,1
6787,decided,40,0,female,0,1,84,8,1
6788,decided,69,0,female,1,3,507,20,0
6789,decided,52,1,male,1,3,208,20,0
6790,decided,44,1,female,1,6,78,12,1
6791,decided,59,1,female,1,5,143,8,0
6792,decided,48,1,female,1,3,216,15,1
6793,decided,38,1,female,1,6,20,8,1
6794,decided,48,1,female,1,5,122,12,1
6795,undecided,51,1,male,0,3,159.5,15,1
6796,undecided,75,0,male,0,6,58.5,16,0
6797,undecided,39,1,male,1,6,101,15,1
6798,undecided,53,1,female,1,3,138,18,1
6799,decided,66,1,male,1,2,68,20,0
6800,decided,42,1,female,0,2,103,18,1
6801,decided,42,1,male,1,3,110,18,1
6802,decided,36,1,female,1,3,97,8,1
6803,decided,35,1,male,1,6,69,12,1
6804,undecided,27,1,male,1,3,151,15,0
6805,undecided,51,1,female,1,4,91,15,0
6806,undecided,52,1,female,1,7,90,15,1
6807,undecided,52,1,female,1,3,156,18,0
6808,decided,63,1,female,1,3,189,16,1
6809,undecided,43,1,female,1,5,119,13,0
6810,undecided,49,1,female,0,2,59,20,0
6811,decided,48,1,male,1,4,13,10,0
6812,decided,52,1,male,0,2,58,20,0
6813,decided,32,1,female,1,4,109,12,1
6814,undecided,65,1,other,1,4,55.5,13,1
6815,decided,35,0,male,0,4,124,8,1
6816,undecided,45,1,female,0,3,126,20,0
6817,undecided,43,0,female,1,2,120,20,0
6818,decided,44,1,male,0,2,34,18,1
6819,decided,67,1,male,0,1,14.5,20,0
6820,undecided,53,1,female,1,3,94,20,0
